logz logzerr logvol nlive logl logwt insert_order
-2.655981887843756340e+04 2.118663062453588763e-01 -8.603333333333051058e+00 3.000000000000000000e+02 -2.655164706882449173e+04 -2.656595585083618425e+04 2.133333333333333470e-01
-2.655981671931239907e+04 2.124143730485272830e-01 -8.606666666666384913e+00 3.000000000000000000e+02 -2.655164630836300785e+04 -2.656595842370803439e+04 1.006666666666666599e+00
-2.655981457036912980e+04 2.122829656699036227e-01 -8.609999999999718767e+00 3.000000000000000000e+02 -2.655164451183455822e+04 -2.656595996051291877e+04 6.666666666666666574e-02
-2.655981242932328678e+04 2.134061659135872424e-01 -8.613333333333052622e+00 3.000000000000000000e+02 -2.655164350922403537e+04 -2.656596229123572994e+04 1.193333333333333357e+00
-2.655981029782015685e+04 2.126396978027181583e-01 -8.616666666666386476e+00 3.000000000000000000e+02 -2.655164216972390568e+04 -2.656596428506893062e+04 1.580000000000000071e+00
-2.655980817508277323e+04 2.120669851893436375e-01 -8.619999999999720330e+00 3.000000000000000000e+02 -2.655162825488931412e+04 -2.656595370356767307e+04 1.959999999999999964e+00
-2.655980603433278884e+04 2.126823659545829248e-01 -8.623333333333054185e+00 3.000000000000000000e+02 -2.655162374319922674e+04 -2.656595252521091970e+04 1.040000000000000036e+00
-2.655980389563985591e+04 2.134197087951275051e-01 -8.626666666666388039e+00 3.000000000000000000e+02 -2.655161319606613688e+04 -2.656594531141116386e+04 1.006666666666666599e+00
-2.655980174607692607e+04 2.138250808914769208e-01 -8.629999999999721894e+00 3.000000000000000000e+02 -2.655161315473070135e+04 -2.656594860340906234e+04 1.300000000000000044e+00
-2.655979960816674429e+04 2.127016127135986645e-01 -8.633333333333055748e+00 3.000000000000000000e+02 -2.655161106113236019e+04 -2.656594984314405156e+04 1.139999999999999902e+00
-2.655979747745780696e+04 2.138524002866816764e-01 -8.636666666666389602e+00 3.000000000000000000e+02 -2.655161020609848492e+04 -2.656595232144351030e+04 1.366666666666666696e+00
-2.655979535653634593e+04 2.135868937182473504e-01 -8.639999999999723457e+00 3.000000000000000000e+02 -2.655160104909553047e+04 -2.656594649777388986e+04 1.586666666666666670e+00
-2.655979322775546098e+04 2.137335620749347409e-01 -8.643333333333057311e+00 3.000000000000000000e+02 -2.655158706246838847e+04 -2.656593584448008187e+04 7.866666666666666252e-01
-2.655979108076973716e+04 2.137495819216663484e-01 -8.646666666666391166e+00 3.000000000000000000e+02 -2.655158470186864724e+04 -2.656593681721367466e+04 1.273333333333333428e+00
-2.655978894046441928e+04 2.141097557583990507e-01 -8.649999999999725020e+00 3.000000000000000000e+02 -2.655158458164664626e+04 -2.656594003032500768e+04 1.526666666666666616e+00
-2.655978681157427491e+04 2.138094600120742650e-01 -8.653333333333058874e+00 3.000000000000000000e+02 -2.655157366547092533e+04 -2.656593244748261714e+04 7.333333333333333370e-02
-2.655978467105399614e+04 2.144451565359608847e-01 -8.656666666666392729e+00 3.000000000000000000e+02 -2.655156787736303522e+04 -2.656592999270806104e+04 3.599999999999999867e-01
-2.655978252986166626e+04 2.149012628346303189e-01 -8.659999999999726583e+00 3.000000000000000000e+02 -2.655156680331677489e+04 -2.656593225199513472e+04 1.346666666666666679e+00
-2.655978039806089510e+04 2.170360887855995735e-01 -8.663333333333060438e+00 3.000000000000000000e+02 -2.655156636037219505e+04 -2.656593514238388889e+04 1.413333333333333330e+00
-2.655977827692827123e+04 2.171798655484529494e-01 -8.666666666666394292e+00 3.000000000000000000e+02 -2.655156545821510372e+04 -2.656593757356013157e+04 4.133333333333333304e-01
-2.655977616541958923e+04 2.160246113298033843e-01 -8.669999999999728146e+00 3.000000000000000000e+02 -2.655156037522688712e+04 -2.656593582390524534e+04 1.126666666666666705e+00
-2.655977405467402059e+04 2.158120418404533003e-01 -8.673333333333062001e+00 3.000000000000000000e+02 -2.655155756687359099e+04 -2.656593634888528322e+04 1.473333333333333384e+00
-2.655977194947862881e+04 2.152078582407470630e-01 -8.676666666666395855e+00 3.000000000000000000e+02 -2.655155488072481967e+04 -2.656593699606984592e+04 1.419999999999999929e+00
-2.655976985006349787e+04 2.150572399054451467e-01 -8.679999999999729710e+00 3.000000000000000000e+02 -2.655155275639919637e+04 -2.656593820507755663e+04 1.300000000000000044e+00
-2.655976775757539508e+04 2.144249831183895894e-01 -8.683333333333063564e+00 3.000000000000000000e+02 -2.655155232496533426e+04 -2.656594110697702854e+04 2.933333333333333348e-01
-2.655976567550108666e+04 2.140008772917749713e-01 -8.686666666666397418e+00 3.000000000000000000e+02 -2.655155003333036439e+04 -2.656594214867538903e+04 3.133333333333333526e-01
-2.655976359991382560e+04 2.124473512009806830e-01 -8.689999999999731273e+00 3.000000000000000000e+02 -2.655154556279164535e+04 -2.656594101147000401e+04 3.866666666666666585e-01
-2.655976152627132615e+04 2.124413038164789935e-01 -8.693333333333065127e+00 3.000000000000000000e+02 -2.655154139998611936e+04 -2.656594018199781203e+04 7.600000000000000089e-01
-2.655975945520451933e+04 2.130159848115909804e-01 -8.696666666666398982e+00 3.000000000000000000e+02 -2.655152878573539056e+04 -2.656593090108041724e+04 1.699999999999999956e+00
-2.655975736916729147e+04 2.146064634559637363e-01 -8.699999999999732836e+00 3.000000000000000000e+02 -2.655152862419883604e+04 -2.656593407287719674e+04 5.933333333333333792e-01
-2.655975529405797352e+04 2.142249917641264600e-01 -8.703333333333066690e+00 3.000000000000000000e+02 -2.655152419615030522e+04 -2.656593297816199993e+04 1.486666666666666581e+00
-2.655975322097997923e+04 2.154123932066752956e-01 -8.706666666666400545e+00 3.000000000000000000e+02 -2.655152084997854399e+04 -2.656593296532356908e+04 2.000000000000000111e-01
-2.655975115216421545e+04 2.140839704446448610e-01 -8.709999999999734399e+00 3.000000000000000000e+02 -2.655151890013882075e+04 -2.656593434881717985e+04 1.399999999999999911e+00
-2.655974909047098481e+04 2.136865277322923529e-01 -8.713333333333068254e+00 3.000000000000000000e+02 -2.655151794020108355e+04 -2.656593672221277666e+04 9.333333333333333481e-01
-2.655974703789194245e+04 2.130461818167519727e-01 -8.716666666666402108e+00 3.000000000000000000e+02 -2.655151769573157799e+04 -2.656593981107660511e+04 6.533333333333333215e-01
-2.655974499582829594e+04 2.127713910465643954e-01 -8.719999999999735962e+00 3.000000000000000000e+02 -2.655151317391797420e+04 -2.656593862259633534e+04 1.540000000000000036e+00
-2.655974295550520037e+04 2.125255308749859351e-01 -8.723333333333069817e+00 3.000000000000000000e+02 -2.655150834457631572e+04 -2.656593712658800723e+04 1.526666666666666616e+00
-2.655974091629124814e+04 2.119799608515575695e-01 -8.726666666666403671e+00 3.000000000000000000e+02 -2.655150724614812498e+04 -2.656593936149315050e+04 6.199999999999999956e-01
-2.655973888576571699e+04 2.134241098135692960e-01 -8.729999999999737526e+00 3.000000000000000000e+02 -2.655150600298411882e+04 -2.656594145166247836e+04 2.133333333333333470e-01
-2.655973686358170744e+04 2.135499875017302929e-01 -8.733333333333071380e+00 3.000000000000000000e+02 -2.655149402392726915e+04 -2.656593280593896270e+04 7.866666666666666252e-01
-2.655973482797289398e+04 2.121236038905029153e-01 -8.736666666666405234e+00 3.000000000000000000e+02 -2.655149352819886553e+04 -2.656593564354389309e+04 1.906666666666666732e+00
-2.655973280224989139e+04 2.114121250972080812e-01 -8.739999999999739089e+00 3.000000000000000000e+02 -2.655149299905191583e+04 -2.656593844773027377e+04 1.086666666666666670e+00
-2.655973078627752329e+04 2.110732362809059903e-01 -8.743333333333072943e+00 3.000000000000000000e+02 -2.655148655335305011e+04 -2.656593533536474206e+04 7.466666666666667007e-01
-2.655972876809587615e+04 2.110331114407874020e-01 -8.746666666666406798e+00 3.000000000000000000e+02 -2.655148171047459618e+04 -2.656593382581962214e+04 7.133333333333333748e-01
-2.655972675093945509e+04 2.104265528094435289e-01 -8.749999999999740652e+00 3.000000000000000000e+02 -2.655148052719653788e+04 -2.656593597587489785e+04 9.933333333333332904e-01
-2.655972474216304181e+04 2.108411077989804927e-01 -8.753333333333074506e+00 3.000000000000000000e+02 -2.655147989926577065e+04 -2.656593868127746464e+04 1.666666666666666741e+00
-2.655972274282463695e+04 2.108399327259842804e-01 -8.756666666666408361e+00 3.000000000000000000e+02 -2.655147824709940323e+04 -2.656594036244443123e+04 1.659999999999999920e+00
-2.655972075082396987e+04 2.115190735442022962e-01 -8.759999999999742215e+00 3.000000000000000000e+02 -2.655147811223793906e+04 -2.656594356091629743e+04 2.200000000000000011e-01
-2.655971876912573134e+04 2.109858237568544015e-01 -8.763333333333076069e+00 3.000000000000000000e+02 -2.655147556159564556e+04 -2.656594434360733794e+04 8.599999999999999867e-01
-2.655971679289270833e+04 2.108602200944638128e-01 -8.766666666666409924e+00 3.000000000000000000e+02 -2.655147392826319629e+04 -2.656594604360822268e+04 1.800000000000000044e+00
-2.655971482390430901e+04 2.106679202743853285e-01 -8.769999999999743778e+00 3.000000000000000000e+02 -2.655147360449532425e+04 -2.656594905317368466e+04 2.399999999999999911e-01
-2.655971286468469043e+04 2.109040059620199969e-01 -8.773333333333077633e+00 3.000000000000000000e+02 -2.655146664331097418e+04 -2.656594542532266860e+04 8.399999999999999689e-01
-2.655971090219633697e+04 2.094066807720424417e-01 -8.776666666666411487e+00 3.000000000000000000e+02 -2.655146656233173417e+04 -2.656594867767675896e+04 1.580000000000000071e+00
-2.655970894990545639e+04 2.088299245779796642e-01 -8.779999999999745341e+00 3.000000000000000000e+02 -2.655146555730954788e+04 -2.656595100598790668e+04 4.733333333333333282e-01
-2.655970700594559457e+04 2.089016394299142709e-01 -8.783333333333079196e+00 3.000000000000000000e+02 -2.655146509786294700e+04 -2.656595387987463982e+04 1.006666666666666599e+00
-2.655970507131987688e+04 2.096940780552954964e-01 -8.786666666666413050e+00 3.000000000000000000e+02 -2.655146357874326713e+04 -2.656595569408829397e+04 1.699999999999999956e+00
-2.655970314392621003e+04 2.093416298398431685e-01 -8.789999999999746905e+00 3.000000000000000000e+02 -2.655145831629547320e+04 -2.656595376497383404e+04 1.333333333333333315e-01
-2.655970121652922899e+04 2.104501033513614672e-01 -8.793333333333080759e+00 3.000000000000000000e+02 -2.655145523748902269e+04 -2.656595401950071391e+04 7.266666666666666829e-01
-2.655969929332906031e+04 2.110442923194598697e-01 -8.796666666666414613e+00 3.000000000000000000e+02 -2.655144847618713538e+04 -2.656595059153216062e+04 9.066666666666666208e-01
-2.655969736723553069e+04 2.087250041933880751e-01 -8.799999999999748468e+00 3.000000000000000000e+02 -2.655144749187451089e+04 -2.656595294055287013e+04 1.733333333333333393e-01
-2.655969544935082013e+04 2.092747031698091453e-01 -8.803333333333082322e+00 3.000000000000000000e+02 -2.655144648980966667e+04 -2.656595527182135993e+04 5.066666666666667096e-01
-2.655969353959044383e+04 2.096914512502757733e-01 -8.806666666666416177e+00 3.000000000000000000e+02 -2.655144574791688865e+04 -2.656595786326191592e+04 1.666666666666666574e-01
-2.655969163839881730e+04 2.101171352277400317e-01 -8.809999999999750031e+00 3.000000000000000000e+02 -2.655144281012010470e+04 -2.656595825879846598e+04 1.919999999999999929e+00
-2.655968974156456898e+04 2.108737969013877167e-01 -8.813333333333083885e+00 3.000000000000000000e+02 -2.655143686123965017e+04 -2.656595564325134183e+04 8.800000000000000044e-01
-2.655968784336784302e+04 2.091675960270261980e-01 -8.816666666666417740e+00 3.000000000000000000e+02 -2.655142831642931924e+04 -2.656595043177434491e+04 5.866666666666666696e-01
-2.655968593887742463e+04 2.069496550153424042e-01 -8.819999999999751594e+00 3.000000000000000000e+02 -2.655142730230915186e+04 -2.656595275098751154e+04 1.706666666666666776e+00
-2.655968404240643940e+04 2.062932515244202958e-01 -8.823333333333085449e+00 3.000000000000000000e+02 -2.655142450874602582e+04 -2.656595329075771951e+04 1.553333333333333233e+00
-2.655968215054572647e+04 2.074115628560116997e-01 -8.826666666666419303e+00 3.000000000000000000e+02 -2.655141888755253603e+04 -2.656595100289756374e+04 1.219999999999999973e+00
-2.655968025793640118e+04 2.067049723772524661e-01 -8.829999999999753157e+00 3.000000000000000000e+02 -2.655141491354520986e+04 -2.656595036222356794e+04 1.199999999999999956e+00
-2.655967836769278074e+04 2.059111540786141836e-01 -8.833333333333087012e+00 3.000000000000000000e+02 -2.655140628707597352e+04 -2.656594506908766562e+04 1.846666666666666679e+00
-2.655967647101201510e+04 2.048051295783156756e-01 -8.836666666666420866e+00 3.000000000000000000e+02 -2.655140432844110182e+04 -2.656594644378612793e+04 1.453333333333333366e+00
-2.655967458052001894e+04 2.034682661311229268e-01 -8.839999999999754721e+00 3.000000000000000000e+02 -2.655140300115208811e+04 -2.656594844983044823e+04 1.093333333333333268e+00
-2.655967269737314200e+04 2.036405282691990670e-01 -8.843333333333088575e+00 3.000000000000000000e+02 -2.655140131439277320e+04 -2.656595009640446733e+04 2.666666666666666630e-01
-2.655967082085531001e+04 2.047984333671303558e-01 -8.846666666666422429e+00 3.000000000000000000e+02 -2.655140112505991056e+04 -2.656595324040493870e+04 6.800000000000000488e-01
-2.655966895372619183e+04 2.042555336982556646e-01 -8.849999999999756284e+00 3.000000000000000000e+02 -2.655139887604424803e+04 -2.656595432472260654e+04 1.746666666666666590e+00
-2.655966709209456531e+04 2.043302887871189799e-01 -8.853333333333090138e+00 3.000000000000000000e+02 -2.655139873274332786e+04 -2.656595751475502038e+04 5.266666666666666163e-01
-2.655966523983487787e+04 2.046620108274258276e-01 -8.856666666666423993e+00 3.000000000000000000e+02 -2.655139202688676232e+04 -2.656595414223178886e+04 6.133333333333332860e-01
-2.655966338475974044e+04 2.044813477081553199e-01 -8.859999999999757847e+00 3.000000000000000000e+02 -2.655138094565721258e+04 -2.656594639433557313e+04 1.906666666666666732e+00
-2.655966151873092531e+04 2.049630101780005043e-01 -8.863333333333091701e+00 3.000000000000000000e+02 -2.655137798582606047e+04 -2.656594676783775503e+04 1.313333333333333242e+00
-2.655965965687257994e+04 2.048319407104825240e-01 -8.866666666666425556e+00 3.000000000000000000e+02 -2.655137655341760183e+04 -2.656594866876262677e+04 4.400000000000000022e-01
-2.655965780200036170e+04 2.040711630885756467e-01 -8.869999999999759410e+00 3.000000000000000000e+02 -2.655137035058099355e+04 -2.656594579925935250e+04 8.533333333333333881e-01
-2.655965594524692278e+04 2.029422790189759074e-01 -8.873333333333093265e+00 3.000000000000000000e+02 -2.655136861520256207e+04 -2.656594739721425503e+04 6.866666666666666474e-01
-2.655965409489103695e+04 2.023539423423732775e-01 -8.876666666666427119e+00 3.000000000000000000e+02 -2.655136811484211648e+04 -2.656595023018714346e+04 1.139999999999999902e+00
-2.655965225317276054e+04 2.025886833571067525e-01 -8.879999999999760973e+00 3.000000000000000000e+02 -2.655136446766437439e+04 -2.656594991634273538e+04 2.733333333333333171e-01
-2.655965041426366224e+04 2.027375983796954051e-01 -8.883333333333094828e+00 3.000000000000000000e+02 -2.655136321807457352e+04 -2.656595200008626489e+04 2.533333333333333548e-01
-2.655964858254724822e+04 2.027828360917243999e-01 -8.886666666666428682e+00 3.000000000000000000e+02 -2.655136308445747272e+04 -2.656595519980249810e+04 1.573333333333333250e+00
-2.655964676001547195e+04 2.026304142007027687e-01 -8.889999999999762537e+00 3.000000000000000000e+02 -2.655136301036784425e+04 -2.656595845904620364e+04 9.799999999999999822e-01
-2.655964494671353168e+04 2.027714526771435544e-01 -8.893333333333096391e+00 3.000000000000000000e+02 -2.655136273916118807e+04 -2.656596152117288148e+04 6.066666666666666874e-01
-2.655964314222274697e+04 2.041968562717203228e-01 -8.896666666666430245e+00 3.000000000000000000e+02 -2.655136240069803171e+04 -2.656596451604305912e+04 3.400000000000000244e-01
-2.655964134636386370e+04 2.032260970954407331e-01 -8.899999999999764100e+00 3.000000000000000000e+02 -2.655135758532550972e+04 -2.656596303400387114e+04 1.113333333333333286e+00
-2.655963955106796129e+04 2.036186087886427409e-01 -8.903333333333097954e+00 3.000000000000000000e+02 -2.655135484368470497e+04 -2.656596362569639678e+04 1.086666666666666670e+00
-2.655963776004846659e+04 2.017747310875780686e-01 -8.906666666666431809e+00 3.000000000000000000e+02 -2.655134804332315616e+04 -2.656596015866818198e+04 1.546666666666666634e+00
-2.655963596602738471e+04 2.021495320947554741e-01 -8.909999999999765663e+00 3.000000000000000000e+02 -2.655134772420103400e+04 -2.656596317287939382e+04 2.000000000000000000e+00
-2.655963418060399272e+04 2.025595636390882803e-01 -8.913333333333099517e+00 3.000000000000000000e+02 -2.655133893866374638e+04 -2.656595772067544021e+04 1.506666666666666599e+00
-2.655963238862769867e+04 2.031270904501198127e-01 -8.916666666666433372e+00 3.000000000000000000e+02 -2.655133120253957168e+04 -2.656595331788459953e+04 8.000000000000000167e-02
-2.655963059197098119e+04 2.042267669253140794e-01 -8.919999999999767226e+00 3.000000000000000000e+02 -2.655131851583149546e+04 -2.656594396450985369e+04 1.873333333333333295e+00
-2.655962878169833493e+04 2.041624846103443358e-01 -8.923333333333101081e+00 3.000000000000000000e+02 -2.655131741501776196e+04 -2.656594619702945420e+04 1.600000000000000033e-01
-2.655962697872289209e+04 2.040039299049350996e-01 -8.926666666666434935e+00 3.000000000000000000e+02 -2.655131630594286980e+04 -2.656594842128789605e+04 1.426666666666666750e+00
-2.655962518298734722e+04 2.052629308482140646e-01 -8.929999999999768789e+00 3.000000000000000000e+02 -2.655131540858950029e+04 -2.656595085726786056e+04 5.733333333333333615e-01
-2.655962339482801326e+04 2.058054336626662095e-01 -8.933333333333102644e+00 3.000000000000000000e+02 -2.655131469240095612e+04 -2.656595347441265039e+04 9.133333333333333304e-01
-2.655962161452174769e+04 2.053029505970905277e-01 -8.936666666666436498e+00 3.000000000000000000e+02 -2.655131365142893628e+04 -2.656595576677396093e+04 1.233333333333333393e+00
-2.655961984144492089e+04 2.057868877616018388e-01 -8.939999999999770353e+00 3.000000000000000000e+02 -2.655131308408639961e+04 -2.656595853276475827e+04 1.439999999999999947e+00
-2.655961807639088875e+04 2.075111765913513484e-01 -8.943333333333104207e+00 3.000000000000000000e+02 -2.655131302178953047e+04 -2.656596180380122314e+04 1.806666666666666643e+00
-2.655961632019570243e+04 2.075908523472932143e-01 -8.946666666666438061e+00 3.000000000000000000e+02 -2.655130881966684683e+04 -2.656596093501187352e+04 8.399999999999999689e-01
-2.655961456555691620e+04 2.080002658668307636e-01 -8.949999999999771916e+00 3.000000000000000000e+02 -2.655129953966192988e+04 -2.656595498834029058e+04 2.666666666666666838e-02
-2.655961280355367853e+04 2.087023113337689584e-01 -8.953333333333105770e+00 3.000000000000000000e+02 -2.655129880318210053e+04 -2.656595758519379524e+04 7.333333333333333370e-02
-2.655961104920732760e+04 2.081492231297092654e-01 -8.956666666666439625e+00 3.000000000000000000e+02 -2.655129491029919154e+04 -2.656595702564421663e+04 1.493333333333333401e+00
-2.655960929695397863e+04 2.088654988352647290e-01 -8.959999999999773479e+00 3.000000000000000000e+02 -2.655129161545478564e+04 -2.656595706413314474e+04 1.933333333333333293e-01
-2.655960754783291486e+04 2.081376856304279488e-01 -8.963333333333107333e+00 3.000000000000000000e+02 -2.655129124181803854e+04 -2.656596002382973165e+04 1.373333333333333295e+00
-2.655960580692163421e+04 2.083274711396963796e-01 -8.966666666666441188e+00 3.000000000000000000e+02 -2.655128986550493573e+04 -2.656596198084996286e+04 1.093333333333333268e+00
-2.655960407243066584e+04 2.096150628785746484e-01 -8.969999999999775042e+00 3.000000000000000000e+02 -2.655128607230361376e+04 -2.656596152098197490e+04 1.320000000000000062e+00
-2.655960234014720118e+04 2.095047817147207281e-01 -8.973333333333108897e+00 3.000000000000000000e+02 -2.655128592636441317e+04 -2.656596470837610468e+04 1.986666666666666581e+00
-2.655960061635775855e+04 2.095708384346924025e-01 -8.976666666666442751e+00 3.000000000000000000e+02 -2.655128287822241691e+04 -2.656596499356744243e+04 1.353333333333333277e+00
-2.655959889602492694e+04 2.090859759673383000e-01 -8.979999999999776605e+00 3.000000000000000000e+02 -2.655127828444735496e+04 -2.656596373312571450e+04 1.113333333333333286e+00
-2.655959717648239894e+04 2.087921472057482630e-01 -8.983333333333110460e+00 3.000000000000000000e+02 -2.655127819949313562e+04 -2.656596698150482916e+04 9.333333333333333481e-01
-2.655959546545395278e+04 2.086271980333305465e-01 -8.986666666666444314e+00 3.000000000000000000e+02 -2.655127584716284400e+04 -2.656596796250787156e+04 8.399999999999999689e-01
-2.655959375902153261e+04 2.085142600742337093e-01 -8.989999999999778169e+00 3.000000000000000000e+02 -2.655127490929694977e+04 -2.656597035797530771e+04 1.373333333333333295e+00
-2.655959205956845835e+04 2.074483496816359740e-01 -8.993333333333112023e+00 3.000000000000000000e+02 -2.655126890164187716e+04 -2.656596768365356911e+04 1.526666666666666616e+00
-2.655959035845924154e+04 2.073940268444112722e-01 -8.996666666666445877e+00 3.000000000000000000e+02 -2.655126839114964241e+04 -2.656597050649466837e+04 1.333333333333333419e-02
-2.655958866502187811e+04 2.078510481913472818e-01 -8.999999999999779732e+00 3.000000000000000000e+02 -2.655126310868115979e+04 -2.656596855735951976e+04 6.466666666666666119e-01
-2.655958697115182076e+04 2.072981715503047773e-01 -9.003333333333113586e+00 3.000000000000000000e+02 -2.655126054958631721e+04 -2.656596933159801119e+04 5.333333333333333676e-02
-2.655958528145373566e+04 2.072234282945800421e-01 -9.006666666666447441e+00 3.000000000000000000e+02 -2.655125281429889219e+04 -2.656596492964392019e+04 7.933333333333333348e-01
-2.655958358717042211e+04 2.069563493929153786e-01 -9.009999999999781295e+00 3.000000000000000000e+02 -2.655125198839205041e+04 -2.656596743707040878e+04 1.906666666666666732e+00
-2.655958189998507078e+04 2.083985482151530233e-01 -9.013333333333115149e+00 3.000000000000000000e+02 -2.655124982412105601e+04 -2.656596860613274839e+04 7.933333333333333348e-01
-2.655958021760781776e+04 2.077853356326616885e-01 -9.016666666666449004e+00 3.000000000000000000e+02 -2.655124876123021386e+04 -2.656597087657524025e+04 1.333333333333333419e-02
-2.655957854186201439e+04 2.083041450643036141e-01 -9.019999999999782858e+00 3.000000000000000000e+02 -2.655124569160390092e+04 -2.656597114028226133e+04 1.280000000000000027e+00
-2.655957686936037862e+04 2.065606768276652960e-01 -9.023333333333116713e+00 3.000000000000000000e+02 -2.655124459139696410e+04 -2.656597337340865852e+04 3.599999999999999867e-01
-2.655957520337274400e+04 2.065792500743686699e-01 -9.026666666666450567e+00 3.000000000000000000e+02 -2.655124426011811738e+04 -2.656597637546314218e+04 6.600000000000000311e-01
-2.655957354513745668e+04 2.055879462657584644e-01 -9.029999999999784421e+00 3.000000000000000000e+02 -2.655124015533886632e+04 -2.656597560401722512e+04 2.133333333333333470e-01
-2.655957188837080685e+04 2.056454507649721208e-01 -9.033333333333118276e+00 3.000000000000000000e+02 -2.655123831881868682e+04 -2.656597710083037964e+04 1.646666666666666723e+00
-2.655957023681636929e+04 2.057647277845224831e-01 -9.036666666666452130e+00 3.000000000000000000e+02 -2.655122980593608736e+04 -2.656597192128111419e+04 1.906666666666666732e+00
-2.655956857942980059e+04 2.050901447573370007e-01 -9.039999999999785985e+00 3.000000000000000000e+02 -2.655122710001905580e+04 -2.656597254869741664e+04 1.426666666666666750e+00
-2.655956692582258256e+04 2.048912316673657530e-01 -9.043333333333119839e+00 3.000000000000000000e+02 -2.655121956995999790e+04 -2.656596835197169275e+04 1.866666666666666696e+00
-2.655956526800818392e+04 2.050263504543826387e-01 -9.046666666666453693e+00 3.000000000000000000e+02 -2.655121350366490515e+04 -2.656596561900993038e+04 9.799999999999999822e-01
-2.655956360841191054e+04 2.048653778383338619e-01 -9.049999999999787548e+00 3.000000000000000000e+02 -2.655120915606832205e+04 -2.656596460474668129e+04 9.266666666666666385e-01
-2.655956194988539573e+04 2.039576743978635809e-01 -9.053333333333121402e+00 3.000000000000000000e+02 -2.655120512665979550e+04 -2.656596390867148875e+04 5.733333333333333615e-01
-2.655956029295304324e+04 2.039520463275562023e-01 -9.056666666666455257e+00 3.000000000000000000e+02 -2.655120086873233959e+04 -2.656596298407736685e+04 1.746666666666666590e+00
-2.655955863723267612e+04 2.044024731684450091e-01 -9.059999999999789111e+00 3.000000000000000000e+02 -2.655119382692970976e+04 -2.656595927560807104e+04 8.000000000000000167e-02
-2.655955697811286154e+04 2.053318078705665128e-01 -9.063333333333122965e+00 3.000000000000000000e+02 -2.655119329316329822e+04 -2.656596207517498988e+04 1.606666666666666687e+00
-2.655955532636798307e+04 2.057737546266071582e-01 -9.066666666666456820e+00 3.000000000000000000e+02 -2.655119264943370217e+04 -2.656596476477872784e+04 1.686666666666666758e+00
-2.655955368177248238e+04 2.060562757502706621e-01 -9.069999999999790674e+00 3.000000000000000000e+02 -2.655119012847365957e+04 -2.656596557715201925e+04 5.266666666666666163e-01
-2.655955204120943381e+04 2.064166243632203079e-01 -9.073333333333124529e+00 3.000000000000000000e+02 -2.655118757331371307e+04 -2.656596635532540677e+04 4.333333333333333481e-01
-2.655955040460643795e+04 2.065013577615663620e-01 -9.076666666666458383e+00 3.000000000000000000e+02 -2.655117985472077999e+04 -2.656596197006580769e+04 2.866666666666666807e-01
-2.655954876350248742e+04 2.075720324460559041e-01 -9.079999999999792237e+00 3.000000000000000000e+02 -2.655117550929081335e+04 -2.656596095796917143e+04 1.659999999999999920e+00
-2.655954712342963467e+04 2.062550217466224967e-01 -9.083333333333126092e+00 3.000000000000000000e+02 -2.655116800932938713e+04 -2.656595679134107922e+04 4.266666666666666941e-01
-2.655954547921121775e+04 2.057245690906597813e-01 -9.086666666666459946e+00 3.000000000000000000e+02 -2.655116486177517072e+04 -2.656595697712019683e+04 6.466666666666666119e-01
-2.655954383799649804e+04 2.043961522114658425e-01 -9.089999999999793800e+00 3.000000000000000000e+02 -2.655116274224252265e+04 -2.656595819092088277e+04 7.399999999999999911e-01
-2.655954220145696308e+04 2.050321315983053283e-01 -9.093333333333127655e+00 3.000000000000000000e+02 -2.655115464100294776e+04 -2.656595342301464188e+04 9.933333333333332904e-01
-2.655954055978900215e+04 2.047437790755097242e-01 -9.096666666666461509e+00 3.000000000000000000e+02 -2.655115422272863361e+04 -2.656595633807366175e+04 1.719999999999999973e+00
-2.655953892557855943e+04 2.051664843837445185e-01 -9.099999999999795364e+00 3.000000000000000000e+02 -2.655115118361626082e+04 -2.656595663229461934e+04 7.733333333333333171e-01
-2.655953729451397521e+04 2.066921664357955768e-01 -9.103333333333129218e+00 3.000000000000000000e+02 -2.655114429421725072e+04 -2.656595307622894325e+04 1.666666666666666741e+00
-2.655953566030913498e+04 2.066833040164667845e-01 -9.106666666666463072e+00 3.000000000000000000e+02 -2.655113936129189096e+04 -2.656595147663691750e+04 3.200000000000000067e-01
-2.655953402616081075e+04 2.067540180224151924e-01 -9.109999999999796927e+00 3.000000000000000000e+02 -2.655113925384277900e+04 -2.656595470252113955e+04 5.666666666666666519e-01
-2.655953239992879389e+04 2.067053952791057525e-01 -9.113333333333130781e+00 3.000000000000000000e+02 -2.655113621620475897e+04 -2.656595499821645353e+04 2.133333333333333470e-01
-2.655953077681674404e+04 2.067426781045032524e-01 -9.116666666666464636e+00 3.000000000000000000e+02 -2.655113380883217178e+04 -2.656595592417719672e+04 7.466666666666667007e-01
-2.655952915783351273e+04 2.067012914323921868e-01 -9.119999999999798490e+00 3.000000000000000000e+02 -2.655113300823250756e+04 -2.656595845691086652e+04 4.333333333333333481e-01
-2.655952754555250431e+04 2.058369808590497230e-01 -9.123333333333132344e+00 3.000000000000000000e+02 -2.655113262383591064e+04 -2.656596140584760360e+04 1.159999999999999920e+00
-2.655952594060282718e+04 2.058576749560190045e-01 -9.126666666666466199e+00 3.000000000000000000e+02 -2.655112662364470816e+04 -2.656595873898973514e+04 2.600000000000000089e-01
